number_sta,lat,lon,height_sta,date,dd,ff,precip,hu,td,t,psl
11004001,43.11,2.1,293.0,20160101 10:42,80.0,5.7,0.0,96.0,281.65,282.35,
11016003,43.1,2.5,240.0,20160101 10:42,80.0,5.1,0.0,98.0,281.75,282.15,
11069001,43.22,2.29999,127.0,20160101 10:42,90.0,7.5,0.0,95.0,281.95,282.75,102170.0
11081003,43.33,2.48,371.0,20160101 10:42,90.0,5.6,0.0,98.0,282.25,282.75,
11124003,42.99,2.82,120.0,20160101 10:42,120.0,4.5,0.0,83.0,282.55,285.35,
11136001,43.2,2.06999,182.0,20160101 10:42,,,0.0,,,282.35,
11168001,42.91,2.25,420.0,20160101 10:42,110.0,7.6,0.0,86.0,280.85,283.05,
11181002,43.39,2.02,408.0,20160101 10:42,,,0.0,,,283.15,
11202001,42.92,3.06,40.0,20160101 10:42,140.0,10.9,0.0,84.0,284.05,286.75,102160.0
11203004,43.17,2.73,60.0,20160101 10:42,80.0,5.7,0.0,97.0,282.75,283.25,102230.0
11221004,43.4085,2.29233,760.0,20160101 10:42,140.0,8.1,0.0,99.0,280.75,280.85,
11260002,42.96,2.52999,538.0,20160101 10:42,120.0,5.4,0.0,100.0,282.25,282.25,
11262005,43.15,2.96,110.0,20160101 10:42,80.0,2.8,0.0,97.0,282.95,283.45,
11333001,43.0,2.04999,601.0,20160101 10:42,70.0,7.3,0.0,88.0,279.95,281.95,
11412001,43.01,2.4,593.0,20160101 10:42,120.0,4.1,0.0,91.0,280.55,282.05,
12005001,44.76,2.87,1107.0,20160101 10:42,170.0,6.8,0.0,80.0,277.55,280.75,
12039001,43.75,2.94,858.0,20160101 10:42,,,0.0,,,278.85,
12050001,44.23,2.74,860.0,20160101 10:42,,,0.0,,,280.25,
12063003,43.986999999999995,3.18167,795.0,20160101 10:42,,,0.0,,,279.25,
12077002,43.92,3.19,718.0,20160101 10:42,120.0,5.8,0.0,92.0,278.45,279.65,
12092001,44.11,2.64,812.0,20160101 10:42,,,0.0,,,279.75,
12145001,44.12,3.02,713.0,20160101 10:42,100.0,2.3,0.0,88.0,278.45,280.35,102230.0
12154003,43.89,2.84,374.0,20160101 10:42,130.0,6.1,0.0,85.0,280.55,282.95,
12179001,43.76,2.87,830.0,20160101 10:42,,,0.0,,,279.05,
12189001,44.24,2.25999,564.0,20160101 10:42,,,0.0,,,283.25,
12216001,44.51,2.83,380.0,20160101 10:42,70.0,4.0,0.0,74.0,278.65,283.05,
12254001,44.41,2.48,579.0,20160101 10:42,110.0,4.3,0.0,84.0,279.95,282.55,102080.0
12300004,44.37,2.02,330.0,20160101 10:42,130.0,4.2,0.0,78.0,281.15,284.85,
13001006,43.5047,5.3657,106.0,20160101 10:42,,,0.0,,,,
13001009,43.53,5.42,173.0,20160101 10:42,120.0,3.3,0.0,71.0,279.55,284.65,
13004003,43.51,4.69383,1.0,20160101 10:42,80.0,2.1,0.0,90.0,282.15,283.75,
13005003,43.31,5.6,130.0,20160101 10:42,60.0,0.6,0.0,64.0,280.25,286.95,
13022003,43.22,5.5,212.0,20160101 10:42,110.0,3.0,0.0,62.0,279.45,286.55,
13028001,43.17,5.57,316.0,20160101 10:42,70.0,7.4,,,,,
13031002,43.39,5.6,201.0,20160101 10:42,,,0.0,,,285.35,
13047001,43.52,4.92,24.0,20160101 10:42,70.0,2.3,0.0,82.0,281.25,284.25,102450.0
13054001,43.44,5.22,32.0,20160101 10:42,20.0,2.1,0.0,78.0,281.85,285.55,102460.0
13055029,43.31,5.48,192.0,20160101 10:42,110.0,3.0,0.0,66.0,280.55,286.75,
13056002,43.33,5.05,27.0,20160101 10:42,110.0,6.0,,,,,
13062002,43.42,5.5,416.0,20160101 10:42,100.0,2.1,0.0,78.0,280.15,283.85,
13074003,43.65683,5.6066699999999985,217.0,20160101 10:42,70.0,6.0,0.0,88.0,278.25,280.15,
13091002,43.6,5.32,250.0,20160101 10:42,170.0,1.5,0.0,76.0,280.95,285.05,
13103001,43.6,5.09999,59.0,20160101 10:42,50.0,2.4,0.0,82.0,281.35,284.35,102490.0
13108004,43.83,4.63999,15.0,20160101 10:42,70.0,1.6,0.0,92.0,282.35,283.55,
13110003,43.45,5.7,264.0,20160101 10:42,270.0,1.1,0.0,76.0,280.35,284.45,
13111002,43.55,5.68,565.0,20160101 10:42,130.0,2.6,0.0,83.0,278.45,281.15,
15014004,44.9,2.42,640.0,20160101 10:42,110.0,4.5,0.0,76.0,277.25,281.25,102100.0
15053001,45.07,2.99,979.0,20160101 10:42,200.0,1.5,0.0,91.0,276.15,277.45,
15060002,44.8,3.01,1080.0,20160101 10:42,160.0,5.5,0.0,89.0,277.15,278.85,
15101004,45.08,2.75,1238.0,20160101 10:42,,,0.0,,,275.35,
15114002,45.3,2.83,1075.0,20160101 10:42,140.0,6.1,0.0,88.0,274.85,276.65,
15120005,45.22,2.29,674.0,20160101 10:42,150.0,2.2,0.0,73.0,276.95,281.55,
15122002,44.73,2.17,480.0,20160101 10:42,120.0,1.8,0.0,82.0,278.35,281.25,
15187006,45.0243,3.0673,909.0,20160101 10:42,,,0.0,,,,
15207002,45.18,3.17,805.0,20160101 10:42,,,0.0,,,278.25,
19073006,45.3988,2.05799,610.0,20160101 10:42,,,0.0,,,,
19125001,45.283,2.04,598.0,20160101 10:42,,,0.0,,,,
19136002,45.535,2.15499,670.0,20160101 10:42,,,0.0,,,,
19148001,45.378,2.282,615.0,20160101 10:42,,,0.0,,,,
19164001,45.7,2.06,827.0,20160101 10:42,140.0,5.7,0.0,78.0,276.75,280.35,
19201001,45.54,2.42,745.0,20160101 10:42,130.0,3.0,0.0,79.0,277.45,280.85,
19237001,45.138999999999996,2.1,585.0,20160101 10:42,,,0.0,,,,
19275004,45.528,2.282,670.0,20160101 10:42,,,0.0,,,,
20004002,41.92,8.78999,9.0,20160101 10:42,310.0,0.7,0.0,66.0,282.15,288.45,102520.0
20004003,41.90999,8.61999,124.0,20160101 10:42,160.0,2.7,,,,,
20004014,41.93849,8.72082,91.0,20160101 10:42,,,0.0,,,289.45,
20040004,42.1,9.1,1019.0,20160101 10:42,220.0,2.1,0.0,92.0,278.45,279.75,
20041001,41.36999,9.18,116.0,20160101 10:42,,,0.0,80.0,283.35,286.75,102530.0
20050001,42.53,8.78999,58.0,20160101 10:42,0.0,0.0,0.0,62.0,281.15,288.35,102500.0
20054002,42.49467,9.353,499.0,20160101 10:42,,,0.0,,,282.55,
20092001,41.717,9.3485,253.0,20160101 10:42,,,0.0,,,,
20093002,42.63,8.92,145.0,20160101 10:42,360.0,1.2,0.0,70.0,280.85,286.25,102510.0
20096008,42.3055,9.15049,350.0,20160101 10:42,270.0,0.8,0.0,80.0,279.65,282.95,
20114002,41.51,9.1,23.0,20160101 10:42,60.0,3.7,0.0,71.0,282.55,287.75,102560.0
20148001,42.54,9.49,12.0,20160101 10:42,350.0,3.4,0.2,89.0,282.75,284.55,102580.0
20154001,42.19,8.66,515.0,20160101 10:42,190.0,3.1,0.0,80.0,281.65,284.95,
20185003,42.63233,9.32049,75.0,20160101 10:42,340.0,0.8,0.0,74.0,282.15,286.75,
20223001,42.54,9.19,510.0,20160101 10:42,180.0,2.8,0.0,79.0,279.75,283.25,
20232002,41.81,8.9,407.0,20160101 10:42,140.0,1.3,0.0,65.0,280.65,287.35,
20247001,41.59,9.36,57.0,20160101 10:42,340.0,3.7,,,,,
20254006,41.78,9.14,932.0,20160101 10:42,150.0,1.8,0.0,81.0,279.95,283.35,
20258001,42.19,8.81,755.0,20160101 10:42,130.0,1.1,0.0,73.0,280.35,285.05,
20268001,41.94,9.11999,837.0,20160101 10:42,150.0,1.5,0.0,81.0,279.45,282.55,
20270001,42.08,8.8,407.0,20160101 10:42,150.0,1.7,0.0,73.0,282.25,287.35,
20272004,41.65,8.98,62.0,20160101 10:42,220.0,1.3,0.0,68.0,283.25,289.45,
20281001,42.8,9.49,111.0,20160101 10:42,160.0,3.2,,,,,
20303002,42.26,9.53999,74.0,20160101 10:42,0.0,0.0,0.0,72.0,281.05,285.95,102560.0
20342001,41.92,9.4,17.0,20160101 10:42,160.0,0.9,0.0,85.0,282.95,285.45,102600.0
23001001,46.093999999999994,2.02979,460.0,20160101 10:42,,,0.0,,,,
23008004,45.95783,2.18783,486.0,20160101 10:42,,,0.0,,,281.45,
23013001,46.0347,2.5008,564.0,20160101 10:42,,,0.0,,,,
23067001,45.7,2.25999,772.0,20160101 10:42,140.0,3.1,0.0,74.0,276.75,281.15,
23079002,45.88,2.19,635.0,20160101 10:42,190.0,1.8,0.0,80.0,276.65,279.85,
23106002,46.23,2.36,400.0,20160101 10:42,90.0,1.9,,87.0,277.45,279.45,102170.0
23113001,45.99,2.39,610.0,20160101 10:42,,,0.0,,,281.35,
23209001,46.14,2.25999,440.0,20160101 10:42,,,0.0,,,277.75,
26002003,45.25,4.82,153.0,20160101 10:42,350.0,0.7,0.0,97.0,279.95,280.35,
26035001,44.7795,5.1413,370.0,20160101 10:42,,,0.0,,,,
26047001,44.5355,5.4503,965.0,20160101 10:42,,,0.0,,,,
26050001,44.3205,5.317,556.0,20160101 10:42,,,0.0,,,,
26056001,44.5827,5.1402,416.0,20160101 10:42,,,0.0,,,,
26063002,44.2778,5.2707,390.0,20160101 10:42,,,0.0,,,,
26064001,44.91,4.97,164.0,20160101 10:42,10.0,2.2,0.0,90.0,280.25,281.85,102410.0
26074001,44.96,5.42,879.0,20160101 10:42,100.0,1.2,0.0,84.0,277.75,280.25,
26100001,44.83,5.09,820.0,20160101 10:42,,,0.0,96.0,280.25,280.85,
26113003,44.7683,5.3420000000000005,385.0,20160101 10:42,,,0.0,,,,
26115001,44.7268,4.9903,175.0,20160101 10:42,,,0.0,,,,
26116002,44.419,4.718,68.0,20160101 10:42,,,0.0,,,,
26124001,44.818999999999996,4.8895,145.0,20160101 10:42,,,0.0,,,,
26142001,44.6745,5.6155,1000.0,20160101 10:42,,,0.0,,,,
26165001,44.7942,4.8307,98.0,20160101 10:42,,,0.0,,,,
26167001,44.6173,5.4510000000000005,537.0,20160101 10:42,,,0.0,,,,
26168001,44.67,5.71,1059.0,20160101 10:42,180.0,1.3,0.0,73.0,276.75,281.35,
26176001,44.6433,4.87169,280.0,20160101 10:42,,,0.0,,,,
26177001,45.1132,4.9385,218.0,20160101 10:42,,,0.0,,,,
26179001,45.0585,4.8835,153.0,20160101 10:42,,,0.0,,,,
26188001,44.2342,5.1832,280.0,20160101 10:42,,,0.0,,,,
26191001,44.545,4.8242,136.0,20160101 10:42,,,0.0,,,,
26198001,44.58,4.73,74.0,20160101 10:42,20.0,3.0,0.0,77.0,280.15,284.05,102440.0
26202001,44.5095,5.0972,491.0,20160101 10:42,,,0.0,,,,
26211001,44.361999999999995,4.8612,150.0,20160101 10:42,,,0.0,,,,
26220010,44.3592,5.1155,316.0,20160101 10:42,,,0.0,,,,
26258001,44.6182,4.9778,211.0,20160101 10:42,,,0.0,,,,
26264002,44.4315,5.367000000000001,475.0,20160101 10:42,,,0.0,,,,
26273002,44.989,5.16479,370.0,20160101 10:42,,,0.0,,,,
26281001,45.0503,4.9973,158.0,20160101 10:42,,,0.0,,,,
26292002,44.29,5.41,625.0,20160101 10:42,150.0,3.1,0.0,63.0,277.65,284.45,
26295001,45.17383,4.902830000000002,198.0,20160101 10:42,,,0.0,,,280.95,
26298001,45.2297,5.0713,400.0,20160101 10:42,,,0.0,,,,
26307001,45.0092,5.2925,308.0,20160101 10:42,,,0.0,,,,
26321003,44.55,5.28,607.0,20160101 10:42,0.0,0.0,0.0,81.0,278.95,282.05,
26327001,44.69,5.43,545.0,20160101 10:42,270.0,0.6,0.0,86.0,279.85,282.05,
26328001,44.6827,5.1578,338.0,20160101 10:42,,,0.0,,,,
26330001,45.2717,4.9313,245.0,20160101 10:42,,,0.0,,,,
26340001,44.1983,5.5362,824.0,20160101 10:42,,,0.0,,,,
26348001,44.4302,4.9898,257.0,20160101 10:42,,,0.0,,,,
26361001,44.5055,5.577000000000001,790.0,20160101 10:42,,,0.0,,,,
26377003,44.3397,5.0602,247.0,20160101 10:42,,,0.0,,,,
26380002,45.1125,4.8288,157.0,20160101 10:42,,,0.0,,,,
30003001,43.53717,4.207,1.0,20160101 10:42,70.0,5.0,0.0,88.0,282.15,284.05,
30081002,44.1348,4.7083,30.0,20160101 10:42,,,0.0,,,,
30087002,44.02,3.83,589.0,20160101 10:42,40.0,1.1,0.0,85.0,277.75,280.35,
30132004,44.24,4.01,499.0,20160101 10:42,140.0,1.8,0.0,82.0,278.25,281.15,
30133005,43.49,4.13999,1.0,20160101 10:42,60.0,4.0,,,,,
30164001,44.222,4.34483,318.0,20160101 10:42,80.0,2.1,0.0,92.0,280.65,281.85,
30176002,43.95,3.58,640.0,20160101 10:42,90.0,2.9,0.0,99.0,279.45,279.55,
30189001,43.86,4.41,62.0,20160101 10:42,80.0,2.5,0.0,84.0,281.05,283.65,102460.0
30258001,43.76,4.42,105.0,20160101 10:42,80.0,2.5,0.0,89.0,281.35,283.05,102440.0
30297001,44.12,3.47,1107.0,20160101 10:42,110.0,2.6,0.0,96.0,277.15,277.95,
30334003,43.99,4.4,72.0,20160101 10:42,110.0,1.1,0.0,,,284.05,
30339001,44.12,3.58,1564.0,20160101 10:42,,,,,,,
30352002,43.8,4.09,41.0,20160101 10:42,0.0,0.0,0.0,93.0,282.35,283.45,
34028003,43.64,3.15,373.0,20160101 10:42,110.0,1.5,0.0,96.0,280.45,281.05,
34055003,43.67,2.98,424.0,20160101 10:42,,,0.0,,,281.05,
34064003,43.87,3.31,729.0,20160101 10:42,,,0.0,,,278.95,
34151005,43.63,4.17,4.0,20160101 10:42,80.0,2.7,0.0,86.0,281.65,283.85,
34154001,43.58,3.96,8.0,20160101 10:42,70.0,4.1,0.0,88.0,281.75,283.65,102430.0
34186001,43.655,3.3062,184.0,20160101 10:42,,,0.0,,,,
34199004,43.44,3.4,27.0,20160101 10:42,30.0,2.1,0.0,95.0,282.05,282.85,
34205001,43.79,3.25,844.0,20160101 10:42,100.0,5.1,0.2,100.0,278.25,278.25,
34209002,43.32,3.35,16.0,20160101 10:42,60.0,4.8,0.0,94.0,282.25,283.15,102360.0
34217001,43.72,3.86,85.0,20160101 10:42,40.0,2.0,0.0,94.0,281.65,282.55,
34239002,43.66,3.51,86.0,20160101 10:42,80.0,4.3,0.0,86.0,281.25,283.45,
34274001,43.7862,3.7312,194.0,20160101 10:42,,,0.0,,,,
34301002,43.4,3.69,81.0,20160101 10:42,50.0,6.1,,94.0,281.95,282.85,102350.0
34306001,43.71,3.35,252.0,20160101 10:42,220.0,0.7,0.0,100.0,281.85,281.85,
34317001,43.79,3.46,620.0,20160101 10:42,,,0.0,,,279.55,
38053003,45.608000000000004,5.30933,358.0,20160101 10:42,10.0,1.1,0.0,99.0,279.75,279.85,
38095001,45.1405,5.2988,280.0,20160101 10:42,,,0.0,,,,
38133001,45.36,5.6,300.0,20160101 10:42,100.0,0.9,0.0,91.0,279.75,281.15,
38191002,45.09,6.09,1860.0,20160101 10:42,190.0,0.5,0.0,73.0,272.15,276.55,
38229001,45.23,5.78,469.0,20160101 10:42,,,0.0,,,,
38269004,44.94,5.79,885.0,20160101 10:42,150.0,1.8,0.0,92.0,278.05,279.25,
38336001,45.48,4.80999,295.0,20160101 10:42,0.0,0.0,0.0,97.0,279.25,279.65,
38362001,45.39,5.66,446.0,20160101 10:42,,,0.0,,,279.95,
38384001,45.36,5.31,386.0,20160101 10:42,0.0,0.0,0.0,98.0,279.25,279.55,102470.0
38412002,45.39,5.72,380.0,20160101 10:42,90.0,0.7,0.0,,,280.55,
38442008,45.32,5.8,950.0,20160101 10:42,60.0,1.1,0.0,97.0,278.35,278.75,
38504002,45.27,6.02,1574.0,20160101 10:42,,,0.0,,,273.75,
38538002,45.22,5.85,220.0,20160101 10:42,60.0,1.6,0.0,92.0,279.85,281.05,102500.0
38548001,45.08,5.56,1024.0,20160101 10:42,300.0,1.3,0.0,93.0,276.35,277.35,
38567002,45.128,5.87833,1730.0,20160101 10:42,190.0,1.5,0.0,100.0,273.95,273.95,
42005001,45.53,4.29,402.0,20160101 10:42,350.0,0.8,0.0,93.0,278.25,279.25,102460.0
42018001,45.3887,4.68729,425.0,20160101 10:42,,,0.0,,,,
42019004,45.7563,4.0073,430.0,20160101 10:42,,,0.0,,,,
42023004,45.3,4.57,515.0,20160101 10:42,,,0.0,,,282.65,
42032001,45.5337,4.5387,490.0,20160101 10:42,,,0.0,,,,
42039002,45.705,3.8532,855.0,20160101 10:42,,,0.0,,,,
42039003,45.699,3.844,990.0,20160101 10:42,100.0,1.6,0.0,81.0,275.85,278.85,
42040001,45.74,3.78,1261.0,20160101 10:42,,,0.0,,,276.35,
42052002,46.1638,4.1742,279.0,20160101 10:42,,,0.0,,,,
42094003,45.74,4.23,349.0,20160101 10:42,,,0.0,,,277.95,
42095001,45.3782,4.2885,515.0,20160101 10:42,,,0.0,,,,
42101001,45.36,4.55999,1167.0,20160101 10:42,160.0,2.2,0.0,87.0,275.25,277.25,
42102002,45.56,4.44,804.0,20160101 10:42,,,0.0,,,277.65,
42128001,45.9318,4.3087,610.0,20160101 10:42,,,0.0,,,,
42156002,45.9067,4.1788,555.0,20160101 10:42,,,0.0,,,,
42170001,46.0233,4.1105,304.0,20160101 10:42,,,0.0,,,,
42199002,46.025,3.9333,380.0,20160101 10:42,,,0.0,,,,
42204002,45.44,4.07,822.0,20160101 10:42,,,0.0,,,280.05,
42207005,45.49,4.53,390.0,20160101 10:42,40.0,1.8,0.0,96.0,277.65,278.25,
42218008,45.4667,4.3897,482.0,20160101 10:42,,,0.0,,,,
42218011,45.45,4.36,602.0,20160101 10:42,210.0,0.5,0.0,98.0,277.45,277.75,
42224003,45.3522,4.4715,1066.0,20160101 10:42,,,0.0,,,,
42248002,45.91,3.84,610.0,20160101 10:42,,,0.0,,,277.25,
42253001,46.05,3.99,336.0,20160101 10:42,140.0,4.0,0.0,98.0,278.15,278.45,
42253002,46.05,4.01,338.0,20160101 10:42,150.0,4.4,,99.0,278.65,278.75,102470.0
42257002,46.2043,3.8162,470.0,20160101 10:42,,,0.0,,,,
43046001,45.0547,3.8945,714.0,20160101 10:42,,,0.0,,,,
43062001,45.07,3.76,833.0,20160101 10:42,90.0,1.5,0.0,92.0,277.45,278.65,
43091005,44.9,4.16,1350.0,20160101 10:42,,,0.0,,,278.25,
43093001,45.27,3.74,1020.0,20160101 10:42,,,0.0,,,277.65,
43095001,45.14583,3.665,1102.0,20160101 10:42,,,0.0,95.0,275.35,276.05,
43096001,45.3,3.42,435.0,20160101 10:42,0.0,0.0,0.0,97.0,277.75,278.15,
43111002,44.86,3.84,1148.0,20160101 10:42,180.0,3.3,0.0,83.0,276.55,279.25,
43130002,45.03,4.24,1130.0,20160101 10:42,140.0,4.9,0.0,83.0,275.15,277.75,
43137003,45.31417,4.23116,777.0,20160101 10:42,260.0,1.5,0.0,96.0,277.45,278.05,
43150001,45.09883,4.06133,1020.0,20160101 10:42,,,0.0,,,278.45,
43234005,44.97,3.54,945.0,20160101 10:42,150.0,1.7,0.0,82.0,277.05,279.95,
46071001,44.97,2.0,562.0,20160101 10:42,120.0,3.3,0.0,83.0,278.35,281.05,
46100001,44.58,2.0,342.0,20160101 10:42,70.0,2.4,0.0,93.0,280.05,281.15,
48004001,44.494,3.852,900.0,20160101 10:42,,,0.0,,,,
48020003,44.199,3.63217,1042.0,20160101 10:42,160.0,5.3,0.0,99.0,276.55,276.65,
48027003,44.45,3.74,1418.0,20160101 10:42,,,0.0,,,277.05,
48057002,44.66,3.54,1552.0,20160101 10:42,160.0,7.1,0.0,100.0,,275.85,
48069001,44.2,3.5,965.0,20160101 10:42,,,0.0,,,278.75,
48094001,44.3085,3.1782,873.0,20160101 10:42,,,0.0,,,,
48095004,44.5172,3.4903,713.0,20160101 10:42,,,0.2,,,,
48095005,44.53,3.45,934.0,20160101 10:42,110.0,1.3,0.0,82.0,277.15,280.05,
48104002,44.641999999999996,2.9955,1284.0,20160101 10:42,,,0.0,,,,
48105001,44.7483,3.8283,967.0,20160101 10:42,,,0.0,,,,
48108001,44.73,3.59,1260.0,20160101 10:42,,,0.0,,,279.15,
48130002,44.21,3.58,812.0,20160101 10:42,,,0.0,,,279.15,
48142001,44.65,3.25,1122.0,20160101 10:42,160.0,4.6,0.0,96.0,276.65,277.25,
48146002,44.3638,3.4125,480.0,20160101 10:42,,,0.0,,,,
48148004,44.17,3.85,518.0,20160101 10:42,140.0,1.9,0.0,97.0,279.85,280.25,
48176002,44.25,3.3,929.0,20160101 10:42,110.0,2.8,0.0,88.0,277.85,279.65,
48186001,44.32,3.65,903.0,20160101 10:42,180.0,3.4,0.0,89.0,277.35,279.05,
48198001,44.4417,3.9283,620.0,20160101 10:42,,,0.0,,,,
63003004,45.52,3.74,555.0,20160101 10:42,190.0,2.6,0.0,88.0,279.05,280.95,
63006002,45.32,3.02,1270.0,20160101 10:42,,,0.0,,,276.15,
63038002,45.50167,2.86583,1287.0,20160101 10:42,230.0,1.7,0.0,84.0,274.75,277.25,
63098001,45.53,2.77,1385.0,20160101 10:42,150.0,8.8,0.0,81.0,274.05,277.05,
63113001,45.79,3.15,326.0,20160101 10:42,0.0,0.0,0.0,97.0,277.25,277.65,102360.0
63125002,45.75,3.57,455.0,20160101 10:42,150.0,1.5,0.0,81.0,278.65,281.75,
63178001,45.54,3.26,372.0,20160101 10:42,100.0,1.4,0.0,99.0,277.05,277.15,
63236003,45.55,2.81,1220.0,20160101 10:42,,,0.0,,,279.25,
63263005,45.8,2.99,971.0,20160101 10:42,,,0.0,,,278.45,
63282001,45.63,3.13,503.0,20160101 10:42,,,0.0,,,278.45,
63319002,45.5623,3.8710000000000004,1260.0,20160101 10:42,,,0.0,,,,
63353003,45.46,3.53,1070.0,20160101 10:42,120.0,3.6,0.0,94.0,276.55,277.45,
63354004,46.03267,2.80383,705.0,20160101 10:42,120.0,4.3,0.0,80.0,276.75,279.95,
63384001,45.69,3.78,1393.0,20160101 10:42,190.0,4.3,0.0,74.0,273.35,277.55,
63399002,45.6465,2.59832,851.0,20160101 10:42,170.0,2.8,0.0,71.0,275.65,280.55,
63417001,45.84,3.05,550.0,20160101 10:42,,,0.0,,,276.35,
63451001,45.67,2.89,1045.0,20160101 10:42,140.0,5.6,0.0,84.0,275.45,277.95,
66029003,42.59,2.68,347.0,20160101 10:42,80.0,0.9,0.0,91.0,281.35,282.75,
66074002,42.63,2.45,307.0,20160101 10:42,110.0,0.7,0.0,99.0,281.15,281.25,
66082004,42.62,2.11,1495.0,20160101 10:42,190.0,8.5,0.0,73.0,273.35,277.75,
66136001,42.74,2.87,44.0,20160101 10:42,130.0,4.0,0.0,77.0,282.35,286.25,102190.0
66137003,42.47,2.86,295.0,20160101 10:42,150.0,5.4,0.0,86.0,281.45,283.65,
66148001,42.52,3.14,86.0,20160101 10:42,160.0,10.5,0.0,83.0,283.25,286.05,
66181001,42.45,2.00999,1320.0,20160101 10:42,260.0,2.0,0.0,91.0,276.75,278.05,102250.0
66187006,42.8205,2.48532,300.0,20160101 10:42,70.0,4.2,0.0,95.0,281.85,282.65,
66194002,42.4,2.56,700.0,20160101 10:42,230.0,3.6,0.0,70.0,277.65,282.85,
66204002,42.58,2.41,770.0,20160101 10:42,40.0,1.2,0.0,100.0,279.35,279.35,
66206004,42.44,2.50999,927.0,20160101 10:42,,,0.0,,,280.65,
66212001,42.76,2.98,7.0,20160101 10:42,120.0,6.2,0.0,80.0,283.05,286.45,
69023002,46.0345,4.6419999999999995,340.0,20160101 10:42,,,0.0,,,,
69028001,45.71,4.69,317.0,20160101 10:42,0.0,0.0,0.0,99.0,278.45,278.55,
69029001,45.73,4.94,198.0,20160101 10:42,50.0,1.4,0.0,96.0,278.35,278.95,102510.0
69058002,46.1827,4.6672,415.0,20160101 10:42,,,0.0,,,,
69114001,45.9765,4.65029,290.0,20160101 10:42,,,0.0,,,,
69122001,45.9057,4.6948,255.0,20160101 10:42,,,0.0,,,,
69174002,45.94,4.38,831.0,20160101 10:42,120.0,6.1,0.0,100.0,277.75,277.75,
69176001,45.6657,4.6923,367.0,20160101 10:42,,,0.0,,,,
69208001,45.8693,4.6045,370.0,20160101 10:42,,,0.0,,,,
69211001,46.1177,4.7027,240.0,20160101 10:42,,,0.0,,,,
69258001,46.22,4.63,740.0,20160101 10:42,60.0,1.9,0.0,84.0,276.55,279.05,
69299001,45.73,5.08,240.0,20160101 10:42,20.0,1.0,0.0,97.0,278.15,278.55,102480.0
73011004,45.66,6.37,335.0,20160101 10:42,200.0,1.6,0.0,98.0,278.15,278.45,
73051001,45.66,5.82,1496.0,20160101 10:42,130.0,5.0,0.0,100.0,274.45,274.45,
73052002,45.48767,6.20883,822.0,20160101 10:42,,,0.0,,,278.65,
73054001,45.61,6.76,868.0,20160101 10:42,30.0,0.7,0.0,73.0,276.15,280.65,
73079003,45.55,6.1698,370.0,20160101 10:42,,,0.0,,,,
73098003,45.65,5.98,1350.0,20160101 10:42,,,0.0,,,276.05,
73132003,45.76,6.53,1633.0,20160101 10:42,140.0,0.9,0.0,84.0,274.25,276.75,
73144001,45.27,6.9,2042.0,20160101 10:42,170.0,8.6,0.0,57.0,267.25,274.85,
73157004,45.19,6.67,1228.0,20160101 10:42,,,0.0,77.0,271.05,274.65,102550.0
73171002,45.49,6.05,264.0,20160101 10:42,0.0,0.0,0.0,99.0,279.85,279.95,
73179005,45.5753,5.8583,410.0,20160101 10:42,,,0.0,,,,
73191005,45.56,5.8,375.0,20160101 10:42,190.0,1.0,0.0,95.0,279.45,280.15,
73227006,45.4,6.63,2005.0,20160101 10:42,230.0,1.2,0.0,56.0,265.35,273.05,
73255003,45.34,6.31,460.0,20160101 10:42,330.0,1.3,0.0,90.0,279.15,280.65,
73257003,45.29683,6.5095,2800.0,20160101 10:42,200.0,4.4,,30.0,256.15,271.45,
73261003,45.21817,6.4645,698.0,20160101 10:42,,,0.0,,,280.25,
73296005,45.45467,6.8966699999999985,2105.0,20160101 10:42,,,0.0,,,273.35,
73304005,45.44,6.98,1850.0,20160101 10:42,10.0,0.4,0.0,62.0,265.65,272.05,
73312002,45.6578,6.3167,530.0,20160101 10:42,,,0.0,,,,
73329001,45.64,5.88,235.0,20160101 10:42,160.0,2.1,0.0,95.0,279.95,280.75,102520.0
74042003,46.07,6.38,450.0,20160101 10:42,270.0,1.9,0.0,98.0,279.75,280.05,
74045001,45.7995,6.36767,925.0,20160101 10:42,,,0.0,,,280.05,
74056001,45.93,6.88,1042.0,20160101 10:42,0.0,0.0,0.0,100.0,273.85,273.85,
74056005,46.00383,6.9485,1500.0,20160101 10:42,30.0,5.0,0.0,71.0,271.35,276.05,
74056006,45.88,6.89,3845.0,20160101 10:42,240.0,2.8,,,,261.25,
74060001,45.782,6.1522,970.0,20160101 10:42,230.0,0.9,0.0,,,276.55,
74135001,45.7627,6.2553,478.0,20160101 10:42,300.0,1.9,0.0,,,279.85,
74136005,45.97333,6.4718300000000015,1430.0,20160101 10:42,170.0,0.7,0.0,87.0,272.65,274.55,
74182001,45.93,6.11,459.0,20160101 10:42,20.0,1.6,0.0,82.0,278.15,281.05,102500.0
74191003,46.17,6.69,1515.0,20160101 10:42,240.0,2.5,0.0,99.0,275.35,275.45,
74236002,45.86,6.67,1833.0,20160101 10:42,80.0,1.9,,84.0,271.25,273.65,
74285002,46.01,5.84,452.0,20160101 10:42,110.0,0.5,0.0,87.0,278.35,280.35,
81120002,43.55,2.29,241.0,20160101 10:42,120.0,13.5,,81.0,282.45,285.65,102000.0
81182004,43.73,2.36,566.0,20160101 10:42,120.0,5.9,0.0,81.0,280.45,283.55,
